id,name,link,category,store,product_cluster_id,2023-07-30,2023-08-15,2023-08-28,2023-09-09,2023-09-24
75040,TOSHIBA HAORI RAS-B13N4KVRG-E/RAS-13J2AVSG-E1 Inverter Dark Gray,https://tehnomarket.com.mk/product/29387102/toshiba-haori-ras-b13n4kvrg-eras-13j2avsg-e1-inverter-dark-gray,AC,TehnoMarket,AC53,83999.0,83999.0,83999.0,83999.0,83999.0
75041,TOSHIBA Shorai Edge RAS-B16J2KVSG-E/RAS-B16J2AVSG-E,https://tehnomarket.com.mk/product/29290964/toshiba-shorai-edge-ras-b16j2kvsg-eras-b16j2avsg-e,AC,TehnoMarket,AC230,84399.0,84399.0,84399.0,84399.0,84399.0
75042,GREE SOYAL Gold 18000BTU R32 K6DNA1A/I-O,https://tehnomarket.com.mk/product/29387617/gree-soyal-gold-18000btu-r32-k6dna1ai-o,AC,TehnoMarket,AC85,84799.0,84799.0,84799.0,84799.0,84799.0
75043,TOSHIBA Seiya RAS-18JEKVG-Е/RAS-18E2AVG-E inverter,https://tehnomarket.com.mk/product/29394506/toshiba-seiya-ras-18jekvg-eras-18e2avg-e-inverter,AC,TehnoMarket,AC9,84999.0,84999.0,84999.0,84999.0,84999.0
75044,TOSHIBA Seiya RAS-24J2KVG-E / RAS-24J2AVG-E1,https://tehnomarket.com.mk/product/29395046/toshiba-seiya-ras-24j2kvg-e-ras-24j2avg-e1,AC,TehnoMarket,AC322,87999.0,87999.0,87999.0,87999.0,87999.0
75045,GREE AMBER Nordic 18000BTU R32 GWH18YE/ACE s6dba2b/i- s6dba1a/o do -3,https://tehnomarket.com.mk/product/5010608/gree-amber-nordic-18000btu-r32-gwh18yeace-s6dba2bi-s6dba1ao-do-30c,AC,TehnoMarket,AC17,89999.0,89999.0,89999.0,89999.0,89999.0
75046,VIVAX COOL 24000BTU ACP-24CC70AERI R32,https://tehnomarket.com.mk/product/3545645/vivax-cool-24000btu-acp-24cc70aeri-r32,AC,TehnoMarket,AC318,94199.0,94199.0,94199.0,94199.0,94199.0
75047,PANASONIC S-125PT2E5B VNATRESNA EDINICA,https://tehnomarket.com.mk/product/5012403/panasonic-s-125pt2e5b-vnatresna-edinica,AC,TehnoMarket,AC88,94999.0,94999.0,94999.0,94999.0,94999.0
75048,GREE Amber premium White 24000btu K6DNA2A/I-K6DNA1A/O,https://tehnomarket.com.mk/product/29394703/gree-amber-premium-white-24000btu-k6dna2ai-k6dna1ao,AC,TehnoMarket,AC173,97999.0,97999.0,97999.0,97999.0,97999.0
75049,GREE Amber Nordic 24000BTU r32 S6DBA2A/I-S6DBA2A/O,https://tehnomarket.com.mk/product/29395016/gree-amber-nordic-24000btu-r32-s6dba2ai-s6dba2ao,AC,TehnoMarket,AC167,97999.0,97999.0,97999.0,97999.0,97999.0
75050,TOSHIBA Shorai Edge RAS-18J2KVSG-E/RAS-18J2AVSG-E,https://tehnomarket.com.mk/product/29290965/toshiba-shorai-edge-ras-18j2kvsg-eras-18j2avsg-e,AC,TehnoMarket,AC35,99599.0,99599.0,99599.0,99599.0,99599.0
75051,TOSHIBA HAORI RAS-B16N4KVRG-E Inverter Dark Gray,https://tehnomarket.com.mk/product/29386931/toshiba-haori-ras-b16n4kvrg-e-inverter-dark-gray,AC,TehnoMarket,AC302,99799.0,99799.0,99799.0,99799.0,99799.0
75052,DAIKIN SENSIRA 24000BTU FTXF71D/RXF71D,https://tehnomarket.com.mk/product/29292572/daikin-sensira-24000btu-ftxf71drxf71d,AC,TehnoMarket,AC269,115499.0,115499.0,115499.0,115499.0,115499.0
75053,GREE Freair Floorstanding Inverter 24000BTU K6DNF1A/I-O,https://tehnomarket.com.mk/product/29388588/gree-freair-floorstanding-inverter-24000btu-k6dnf1ai-o,AC,TehnoMarket,AC141,117799.0,117799.0,117799.0,117799.0,117799.0
75054,Gree GWHD(24)NK6OO GWH12ACC-I,https://tehnomarket.com.mk/product/29395558/gree-gwhd24nk6oo-gwh12acc-i,AC,TehnoMarket,AC72,120910.0,120910.0,120910.0,120910.0,120910.0
75055,Gree CHPP-017 топлинска пумпа за базен,https://tehnomarket.com.mk/product/29396937/gree-chpp-017-toplinska-pumpa-za-bazen,AC,TehnoMarket,AC32,134325.0,134325.0,134325.0,134325.0,134325.0
75056,TOSHIBA Daisekai 9 RAS-16G2KVP-E/RAS-16G2AVP-E Inverter,https://tehnomarket.com.mk/product/29388048/toshiba-daisekai-9-ras-16g2kvp-eras-16g2avp-e-inverter,AC,TehnoMarket,AC243,137999.0,137999.0,137999.0,137999.0,137999.0
75057,GREE FLOORSTANDING 24000BTU GVH24AK/K3DNC8A/I,https://tehnomarket.com.mk/product/29286125/gree-floorstanding-24000btu-gvh24akk3dnc8ai,AC,TehnoMarket,AC313,149999.0,149999.0,149999.0,149999.0,149999.0
75058,TADIRAN FLOORSTADING INVERTER STYLE 48000BTU R410A,https://tehnomarket.com.mk/product/5009698/tadiran-floorstading-inverter-style-48000btu-r410a,AC,TehnoMarket,AC23,164999.0,164999.0,164999.0,164999.0,164999.0
75059,PANASONIC U-125PZ2E5 NADVORESNA EDINICA,https://tehnomarket.com.mk/product/5012402/panasonic-u-125pz2e5-nadvoresna-edinica,AC,TehnoMarket,AC98,169999.0,169999.0,169999.0,169999.0,169999.0
75060,GREE Топлинска пумпа VERSATI GRS-CQ16Pd/NhG-K monoblock R32,https://tehnomarket.com.mk/product/29394972/gree-toplinska-pumpa-versati-grs-cq16pdnhg-k-monoblock-r32,AC,TehnoMarket,AC146,282510.0,282510.0,282510.0,282510.0,282510.0
75061,VIVAX MF-45 МИНИ БАР,https://tehnomarket.com.mk/product/29287300/vivax-mf-45-mini-bar,FRIDGE,TehnoMarket,FRIDGE188,8799.0,8799.0,8799.0,8799.0,8799.0
75062,QUADRO R-1001 EU ЛАДИЛНИК,https://tehnomarket.com.mk/product/29388169/quadro-r-1001-eu-ladilnik,FRIDGE,TehnoMarket,FRIDGE456,10999.0,10999.0,10999.0,10999.0,10999.0
75063,FAVORIT R-1001N,https://tehnomarket.com.mk/product/29392537/favorit-r-1001n,FRIDGE,TehnoMarket,FRIDGE287,10999.0,10999.0,10999.0,10999.0,10999.0
75064,QUADRO R-1110 EU ЛАДИЛНИК,https://tehnomarket.com.mk/product/29387338/quadro-r-1110-eu-ladilnik,FRIDGE,TehnoMarket,FRIDGE425,11499.0,11499.0,11499.0,11499.0,11499.0
75065,QUADRO R-1110 SILVER ЛАДИЛНИК,https://tehnomarket.com.mk/product/29386890/quadro-r-1110-silver-ladilnik,FRIDGE,TehnoMarket,FRIDGE225,12999.0,12999.0,12999.0,12999.0,12999.0
75066,QUADRO DFR-2640EU ЛАДИЛНИК,https://tehnomarket.com.mk/product/29185731/quadro-dfr-2640eu-ladilnik,FRIDGE,TehnoMarket,FRIDGE25,14999.0,14999.0,14999.0,14999.0,14999.0
75067,FAVORIT RF-263N,https://tehnomarket.com.mk/product/29393110/favorit-rf-263n,FRIDGE,TehnoMarket,FRIDGE258,14999.0,14999.0,14999.0,14999.0,14999.0
75068,GORENJE RF-4141PW4 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29288155/gorenje-rf-4141pw4-ladilnik,FRIDGE,TehnoMarket,FRIDGE130,16999.0,16999.0,16999.0,16999.0,16999.0
75069,QUADRO DFR-2640 LINOX ЛАДИЛНИК,https://tehnomarket.com.mk/product/29387719/quadro-dfr-2640-linox-ladilnik,FRIDGE,TehnoMarket,FRIDGE52,16999.0,16999.0,16999.0,16999.0,16999.0
75070,FAVORIT RF-263NS,https://tehnomarket.com.mk/product/29393200/favorit-rf-263ns,FRIDGE,TehnoMarket,FRIDGE256,16999.0,16999.0,16999.0,16999.0,16999.0
75071,GORENJE RF-4141PS4 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29288154/gorenje-rf-4141ps4-ladilnik,FRIDGE,TehnoMarket,FRIDGE351,17999.0,17999.0,17999.0,17999.0,17999.0
75072,LIEBHERR T-1400 ЛАДИЛНИК,https://tehnomarket.com.mk/product/5006615/liebherr-t-1400-ladilnik,FRIDGE,TehnoMarket,FRIDGE22,17999.0,17999.0,17999.0,17999.0,17999.0
75073,GORENJE R-4141PW,https://tehnomarket.com.mk/product/29397450/gorenje-r-4141pw,FRIDGE,TehnoMarket,FRIDGE67,17999.0,17999.0,17999.0,17999.0,17999.0
75074,QUADRO DFR-2640 EU BLACK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29387339/quadro-dfr-2640-eu-black-ladilnik,FRIDGE,TehnoMarket,FRIDGE320,18699.0,18699.0,18699.0,18699.0,18699.0
75075,LIEBHERR T-1404,https://tehnomarket.com.mk/product/29388083/liebherr-t-1404,FRIDGE,TehnoMarket,FRIDGE119,18999.0,18999.0,18999.0,18999.0,18999.0
75076,QUADRO DFR-3140 EU ЛАДИЛНИЦИ,https://tehnomarket.com.mk/product/29386171/quadro-dfr-3140-eu-ladilnici,FRIDGE,TehnoMarket,FRIDGE424,19999.0,19999.0,19999.0,19999.0,19999.0
75077,FAVORIT CF-278N,https://tehnomarket.com.mk/product/29392680/favorit-cf-278n,FRIDGE,TehnoMarket,FRIDGE13,19999.0,19999.0,19999.0,19999.0,19999.0
75078,QUADRO DFR-3140 LINOX ЛАДИЛНИК,https://tehnomarket.com.mk/product/29386437/quadro-dfr-3140-linox-ladilnik,FRIDGE,TehnoMarket,FRIDGE360,20999.0,20999.0,20999.0,20999.0,20999.0
75079,FAVORIT CF-278N S,https://tehnomarket.com.mk/product/29392681/favorit-cf-278n-s,FRIDGE,TehnoMarket,FRIDGE13,20999.0,20999.0,20999.0,20999.0,20999.0
75080,LIEBHERR TSL-1414-21 ЛАДИЛНИК,https://tehnomarket.com.mk/product/5007061/liebherr-tsl-1414-21-ladilnik,FRIDGE,TehnoMarket,FRIDGE187,20999.0,20999.0,20999.0,20999.0,20999.0
75081,QUADRO DFR-3740 EU ЛАДИЛНИК,https://tehnomarket.com.mk/product/29387633/quadro-dfr-3740-eu-ladilnik,FRIDGE,TehnoMarket,FRIDGE373,21999.0,21999.0,21999.0,21999.0,21999.0
75082,QUADRO DFR-3340WD EU LINOX,https://tehnomarket.com.mk/product/29391312/quadro-dfr-3340wd-eu-linox,FRIDGE,TehnoMarket,FRIDGE69,22999.0,22999.0,22999.0,22999.0,22999.0
75083,GORENJE R-615FEW5,https://tehnomarket.com.mk/product/29393175/gorenje-r-615few5,FRIDGE,TehnoMarket,FRIDGE192,22999.0,22999.0,22999.0,22999.0,22999.0
75084,QUADRO DFR-3740EU LINOX ЛАДИЛНИК,https://tehnomarket.com.mk/product/29386889/quadro-dfr-3740eu-linox-ladilnik,FRIDGE,TehnoMarket,FRIDGE435,23999.0,23999.0,23999.0,23999.0,23999.0
75085,FAVORIT CF-374N,https://tehnomarket.com.mk/product/29393201/favorit-cf-374n,FRIDGE,TehnoMarket,FRIDGE5,24999.0,24999.0,24999.0,24999.0,24999.0
75086,LIEBHERR CTP-231 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29387650/liebherr-ctp-231-ladilnik,FRIDGE,TehnoMarket,FRIDGE92,24999.0,24999.0,24999.0,24999.0,24999.0
75087,LIEBHERR TB-1400 ЛАДИЛНИК,https://tehnomarket.com.mk/product/5011931/liebherr-tb-1400-ladilnik,FRIDGE,TehnoMarket,FRIDGE377,24999.0,24999.0,24999.0,24999.0,24999.0
75088,FAVORIT CF-374N I,https://tehnomarket.com.mk/product/29393136/favorit-cf-374n-i,FRIDGE,TehnoMarket,FRIDGE5,25999.0,25999.0,25999.0,25999.0,25999.0
75089,LIEBHERR CTPEL-231 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29387231/liebherr-ctpel-231-ladilnik,FRIDGE,TehnoMarket,FRIDGE380,25999.0,25999.0,25999.0,25999.0,25999.0
75090,LIEBHERR CTP-251 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29387230/liebherr-ctp-251-ladilnik,FRIDGE,TehnoMarket,FRIDGE378,25999.0,25999.0,25999.0,25999.0,25999.0
75091,GORENJE RK-6191 EW4 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29292074/gorenje-rk-6191-ew4-ladilnik,FRIDGE,TehnoMarket,FRIDGE364,26999.0,26999.0,26999.0,26999.0,26999.0
75092,FAVORIT NF-379N,https://tehnomarket.com.mk/product/29393309/favorit-nf-379n,FRIDGE,TehnoMarket,FRIDGE128,27999.0,27999.0,27999.0,27999.0,
75093,LIEBHERR CTPEL-251,https://tehnomarket.com.mk/product/29390265/liebherr-ctpel-251,FRIDGE,TehnoMarket,FRIDGE285,27999.0,27999.0,27999.0,27999.0,27999.0
75094,LIEBHERR KP-290 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29387652/liebherr-kp-290-ladilnik,FRIDGE,TehnoMarket,FRIDGE394,27999.0,27999.0,27999.0,27999.0,27999.0
75095,WHIRLPOOL W5-811E W1 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29292538/whirlpool-w5-811e-w1-ladilnik,FRIDGE,TehnoMarket,FRIDGE215,28990.0,28990.0,28990.0,28990.0,28990.0
75096,GORENJE RK-6191ES4 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29292367/gorenje-rk-6191es4-ladilnik,FRIDGE,TehnoMarket,FRIDGE172,28999.0,28999.0,28999.0,28999.0,28999.0
75097,LIEBHERR KSL-2834,https://tehnomarket.com.mk/product/29390505/liebherr-ksl-2834,FRIDGE,TehnoMarket,FRIDGE484,28999.0,28999.0,28999.0,28999.0,28999.0
75098,GORENJE NRK-6191EW4 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29292169/gorenje-nrk-6191ew4-ladilnik,FRIDGE,TehnoMarket,FRIDGE42,29999.0,29999.0,29999.0,29999.0,29999.0
75099,LIEBHERR CU-281 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29387651/liebherr-cu-281-ladilnik,FRIDGE,TehnoMarket,FRIDGE376,29999.0,29999.0,29999.0,29999.0,29999.0
75100,WHIRLPOOL W5-811E OX1,https://tehnomarket.com.mk/product/29290727/whirlpool-w5-811e-ox1,FRIDGE,TehnoMarket,FRIDGE147,30990.0,30990.0,30990.0,30990.0,30990.0
75101,GORENJE NRK-6191ES4 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29292170/gorenje-nrk-6191es4-ladilnik,FRIDGE,TehnoMarket,FRIDGE74,30999.0,30999.0,30999.0,30999.0,30999.0
75102,WHIRLPOOL W5-911 W1 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29388570/whirlpool-w5-911-w1-ladilnik,FRIDGE,TehnoMarket,FRIDGE80,30999.0,30999.0,30999.0,30999.0,30999.0
75103,LIEBHERR CUEL-281,https://tehnomarket.com.mk/product/29390266/liebherr-cuel-281,FRIDGE,TehnoMarket,FRIDGE113,30999.0,30999.0,30999.0,30999.0,30999.0
75104,LIEBHERR CU-331,https://tehnomarket.com.mk/product/29390504/liebherr-cu-331,FRIDGE,TehnoMarket,FRIDGE56,30999.0,30999.0,30999.0,30999.0,30999.0
75105,WHIRLPOOL W5-911E OX1 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29292539/whirlpool-w5-911e-ox1-ladilnik,FRIDGE,TehnoMarket,FRIDGE395,32999.0,32999.0,32999.0,32999.0,32999.0
75106,GORENJE NRK-619EABXL4 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29387358/gorenje-nrk-619eabxl4-ladilnik,FRIDGE,TehnoMarket,FRIDGE108,34990.0,34990.0,34990.0,34990.0,34990.0
75107,WHIRLPOOL W7X 81I OX,https://tehnomarket.com.mk/product/29396474/whirlpool-w7x-81i-ox,FRIDGE,TehnoMarket,FRIDGE10,34999.0,34999.0,34999.0,34999.0,34999.0
75108,LIEBHERR CUEF-331,https://tehnomarket.com.mk/product/29392003/liebherr-cuef-331,FRIDGE,TehnoMarket,FRIDGE491,35999.0,35999.0,35999.0,35999.0,35999.0
75109,GORENJE N61-EA2XL4,https://tehnomarket.com.mk/product/29393056/gorenje-n61-ea2xl4,FRIDGE,TehnoMarket,FRIDGE208,35999.0,35999.0,35999.0,35999.0,35999.0
75110,WHIRLPOOL W7X81O OX,https://tehnomarket.com.mk/product/29396473/whirlpool-w7x81o-ox,FRIDGE,TehnoMarket,FRIDGE93,35999.0,35999.0,35999.0,35999.0,35999.0
75111,[ OUTLET ] GORENJE N61-EA2XL4,https://tehnomarket.com.mk/product/29185769/outlet-gorenje-n61-ea2xl4,FRIDGE,TehnoMarket,FRIDGE81,35999.0,35999.0,35999.0,35999.0,35999.0
75112,[ OUTLET ] WHIRLPOOL W7 811O OX ЛАДИЛНИК,https://tehnomarket.com.mk/product/29185768/outlet-whirlpool-w7-811o-ox-ladilnik,FRIDGE,TehnoMarket,FRIDGE255,35999.0,35999.0,35999.0,35999.0,35999.0
75113,SAMSUNG RB-34T672FWW/EK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29290093/samsung-rb-34t672fwwek-ladilnik,FRIDGE,TehnoMarket,FRIDGE342,36799.0,36799.0,36799.0,36799.0,36799.0
75114,SAMSUNG RB-34T602FSA/EK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29290094/samsung-rb-34t602fsaek-ladilnik,FRIDGE,TehnoMarket,FRIDGE169,36799.0,36799.0,36799.0,36799.0,36799.0
75115,LIEBHERR RF-4600,https://tehnomarket.com.mk/product/29393615/liebherr-rf-4600,FRIDGE,TehnoMarket,FRIDGE232,36999.0,36999.0,36999.0,36999.0,36999.0
75116,ELECTROLUX LNT5MF32U0,https://tehnomarket.com.mk/product/29386465/electrolux-lnt5mf32u0,FRIDGE,TehnoMarket,FRIDGE284,38999.0,38999.0,38999.0,38999.0,38999.0
75117,LIEBHERR RSFF-4600,https://tehnomarket.com.mk/product/29395247/liebherr-rsff-4600,FRIDGE,TehnoMarket,FRIDGE230,38999.0,38999.0,38999.0,38999.0,38999.0
75118,SAMSUNG RB-34T671FSA/EK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29291191/samsung-rb-34t671fsaek-ladilnik,FRIDGE,TehnoMarket,FRIDGE20,39299.0,39299.0,39299.0,39299.0,39299.0
75119,LIEBHERR CNF-26103,https://tehnomarket.com.mk/product/29392008/liebherr-cnf-26103,FRIDGE,TehnoMarket,FRIDGE116,39999.0,39999.0,39999.0,39999.0,39999.0
75120,LIEBHERR CNF-24503,https://tehnomarket.com.mk/product/29393112/liebherr-cnf-24503,FRIDGE,TehnoMarket,FRIDGE112,39999.0,39999.0,39999.0,39999.0,39999.0
75121,SAMSUNG RB-34T602EB1/EK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29290091/samsung-rb-34t602eb1ek-ladilnik,FRIDGE,TehnoMarket,FRIDGE329,40499.0,40499.0,40499.0,40499.0,40499.0
75122,LIEBHERR CNSFF-24503,https://tehnomarket.com.mk/product/29391357/liebherr-cnsff-24503,FRIDGE,TehnoMarket,FRIDGE272,41999.0,41999.0,41999.0,41999.0,41999.0
75123,LIEBHERR CNSFF-26103,https://tehnomarket.com.mk/product/29391356/liebherr-cnsff-26103,FRIDGE,TehnoMarket,FRIDGE115,43999.0,43999.0,43999.0,43999.0,43999.0
75124,WHIRLPOOL WT70E 831 X,https://tehnomarket.com.mk/product/29393304/whirlpool-wt70e-831-x,FRIDGE,TehnoMarket,FRIDGE11,43999.0,43999.0,43999.0,43999.0,43999.0
75125,SAMSUNG RB34T675ESA/EK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29386892/samsung-rb34t675esaek-ladilnik,FRIDGE,TehnoMarket,FRIDGE365,44299.0,44299.0,44299.0,44299.0,44299.0
75126,SAMSUNG RB-34T652ESA/EK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29291193/samsung-rb-34t652esaek-ladilnik,FRIDGE,TehnoMarket,FRIDGE438,44399.0,44399.0,44399.0,44399.0,44399.0
75127,[ OUTLET ] SAMSUNG RB-34T652ESA/EK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29185775/outlet-samsung-rb-34t652esaek-ladilnik,FRIDGE,TehnoMarket,FRIDGE233,44399.0,44399.0,44399.0,44399.0,44399.0
75128,SAMSUNG RB-36T602ESA/EK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29290090/samsung-rb-36t602esaek-ladilnik,FRIDGE,TehnoMarket,FRIDGE107,44999.0,44999.0,44999.0,44999.0,44999.0
75129,SAMSUNG RB-38T600EWW/EK,https://tehnomarket.com.mk/product/29390051/samsung-rb-38t600ewwek,FRIDGE,TehnoMarket,FRIDGE0,45499.0,45499.0,45499.0,45499.0,45499.0
75130,WHIRLPOOL WB70I 931 X,https://tehnomarket.com.mk/product/29393303/whirlpool-wb70i-931-x,FRIDGE,TehnoMarket,FRIDGE17,45990.0,45990.0,45990.0,45990.0,45990.0
75131,AEG RCB632E4MX,https://tehnomarket.com.mk/product/29386466/aeg-rcb632e4mx,FRIDGE,TehnoMarket,FRIDGE57,45999.0,45999.0,45999.0,45999.0,45999.0
75132,SAMSUNG RB-34T652EB1/EK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29291192/samsung-rb-34t652eb1ek-ladilnik,FRIDGE,TehnoMarket,FRIDGE350,46999.0,46999.0,46999.0,46999.0,46999.0
75133,HOTPOINT-ARISTON HA-70BE72X,https://tehnomarket.com.mk/product/29385913/hotpoint-ariston-ha-70be72x,FRIDGE,TehnoMarket,FRIDGE273,46999.0,46999.0,46999.0,46999.0,46999.0
75134,SAMSUNG RB-38T675ESA/EK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29291194/samsung-rb-38t675esaek-ladilnik,FRIDGE,TehnoMarket,FRIDGE88,48699.0,48699.0,48699.0,48699.0,48699.0
75135,GORENJE NRR-9185 EAXL,https://tehnomarket.com.mk/product/29396954/gorenje-nrr-9185-eaxl,FRIDGE,TehnoMarket,FRIDGE193,49999.0,49999.0,49999.0,49999.0,49999.0
75136,SAMSUNG RB-38T600DB1/EK ЛАДИЛНИК,https://tehnomarket.com.mk/product/29291306/samsung-rb-38t600db1ek-ladilnik,FRIDGE,TehnoMarket,FRIDGE430,49999.0,49999.0,49999.0,49999.0,49999.0
75137,LIEBHERR CNSFD-5233,https://tehnomarket.com.mk/product/29392004/liebherr-cnsfd-5233,FRIDGE,TehnoMarket,FRIDGE114,51999.0,51999.0,51999.0,51999.0,51999.0
75138,GORENJE NRR-9185 EABXL,https://tehnomarket.com.mk/product/29396955/gorenje-nrr-9185-eabxl,FRIDGE,TehnoMarket,FRIDGE393,52999.0,52999.0,52999.0,52999.0,52999.0
75139,LIEBHERR CNSFD-5733,https://tehnomarket.com.mk/product/29392007/liebherr-cnsfd-5733,FRIDGE,TehnoMarket,FRIDGE134,53999.0,53999.0,53999.0,53999.0,53999.0
75140,SAMSUNG RB-34A7B5E22/EF,https://tehnomarket.com.mk/product/29395509/samsung-rb-34a7b5e22ef,FRIDGE,TehnoMarket,FRIDGE3,54999.0,54999.0,54999.0,54999.0,54999.0
75141,GORENJE NRR-9185 EABXLWD,https://tehnomarket.com.mk/product/29396956/gorenje-nrr-9185-eabxlwd,FRIDGE,TehnoMarket,FRIDGE345,57999.0,57999.0,57999.0,57999.0,57999.0
75142,LIEBHERR CNBDD-5733,https://tehnomarket.com.mk/product/29392005/liebherr-cnbdd-5733,FRIDGE,TehnoMarket,FRIDGE234,57999.0,57999.0,57999.0,57999.0,57999.0
75143,LIEBHERR SKESF-4240 ЛАДИЛНИК,https://tehnomarket.com.mk/product/29390503/liebherr-skesf-4240-ladilnik,FRIDGE,TehnoMarket,FRIDGE441,59999.0,59999.0,59999.0,59999.0,59999.0
75144,LIEBHERR SKESF-4250,https://tehnomarket.com.mk/product/29391355/liebherr-skesf-4250,FRIDGE,TehnoMarket,FRIDGE493,61999.0,61999.0,61999.0,61999.0,61999.0
75145,GORENJE NRS-918FVX ЛАДИЛНИК,https://tehnomarket.com.mk/product/29389964/gorenje-nrs-918fvx-ladilnik,FRIDGE,TehnoMarket,FRIDGE443,89999.0,89999.0,89999.0,89999.0,89999.0
75146,SAMSUNG RS-68A8840WW/EZ,https://tehnomarket.com.mk/product/29292479/samsung-rs-68a8840wwez,FRIDGE,TehnoMarket,FRIDGE332,104999.0,104999.0,104999.0,104999.0,104999.0
75147,SAMSUNG RS-68A8840S9/EZ ЛАДИЛНИК,https://tehnomarket.com.mk/product/29292476/samsung-rs-68a8840s9ez-ladilnik,FRIDGE,TehnoMarket,FRIDGE404,119999.0,119999.0,,,
75148,SAMSUNG RS-68A8531S9/EF,https://tehnomarket.com.mk/product/29395454/samsung-rs-68a8531s9ef,FRIDGE,TehnoMarket,FRIDGE200,119999.0,119999.0,119999.0,119999.0,119999.0
75149,SAMSUNG RS-68A8840B1/EZ,https://tehnomarket.com.mk/product/29292481/samsung-rs-68a8840b1ez,FRIDGE,TehnoMarket,FRIDGE153,121999.0,121999.0,,,
75150,SAMSUNG RS-68A8840B1/EF,https://tehnomarket.com.mk/product/29393493/samsung-rs-68a8840b1ef,FRIDGE,TehnoMarket,FRIDGE1,124999.0,124999.0,124999.0,124999.0,124999.0
75151,FAVORIT F-1005N,https://tehnomarket.com.mk/product/29393833/favorit-f-1005n,FREEZER,TehnoMarket,FREEZER75,12999.0,12999.0,12999.0,12999.0,12999.0
75152,INDESIT OS-1A100 ЗАМРЗНУВАЧ,https://tehnomarket.com.mk/product/5012298/indesit-os-1a100-zamrznuvach,FREEZER,TehnoMarket,FREEZER10,15999.0,15999.0,15999.0,15999.0,15999.0
75153,QUADRO RF-2451M EU ЗАМРЗНУВАЧ,https://tehnomarket.com.mk/product/29387340/quadro-rf-2451m-eu-zamrznuvach,FREEZER,TehnoMarket,FREEZER70,17999.0,17999.0,17999.0,17999.0,17999.0
75154,GORENJE FH-21FPW ЗАМРЗНУВАЧ,https://tehnomarket.com.mk/product/29391387/gorenje-fh-21fpw-zamrznuvach,FREEZER,TehnoMarket,FREEZER67,17999.0,17999.0,17999.0,17999.0,17999.0
75155,GORENJE F-4141PW,https://tehnomarket.com.mk/product/29397451/gorenje-f-4141pw,FREEZER,TehnoMarket,FREEZER12,18999.0,18999.0,18999.0,18999.0,18999.0
75156,FAVORIT F-2451N ЗАМРЗНУВАЧ,https://tehnomarket.com.mk/product/29185767/favorit-f-2451n-zamrznuvach,FREEZER,TehnoMarket,FREEZER74,19699.0,19699.0,19699.0,19699.0,19699.0
75157,INDESIT OS-1A 200 H ЗАМРЗНУВАЧ,https://tehnomarket.com.mk/product/740505/indesit-os-1a-200-h-zamrznuvach,FREEZER,TehnoMarket,FREEZER41,19999.0,19999.0,19999.0,19999.0,19999.0
75158,GORENJE FH-301CW ЗАМРЗНУВАЧ,https://tehnomarket.com.mk/product/29288320/gorenje-fh-301cw-zamrznuvach,FREEZER,TehnoMarket,FREEZER71,22999.0,22999.0,22999.0,22999.0,22999.0
75159,GORENJE FH-401CW ЗАМРЗНУВАЧ,https://tehnomarket.com.mk/product/29288321/gorenje-fh-401cw-zamrznuvach,FREEZER,TehnoMarket,FREEZER40,23999.0,23999.0,23999.0,23999.0,23999.0
75160,INDESIT UI-6 1 W ЗАМРЗНУВАЧ,https://tehnomarket.com.mk/product/740637/indesit-ui-6-1-w-zamrznuvach,FREEZER,TehnoMarket,FREEZER14,27999.0,27999.0,27999.0,27999.0,27999.0
75161,WHIRLPOOL WHE-3133.1 ЗАМРЗНУВАЧ,https://tehnomarket.com.mk/product/29289082/whirlpool-whe-31331-zamrznuvach,FREEZER,TehnoMarket,FREEZER64,28999.0,28999.0,28999.0,28999.0,28999.0
75162,WHIRLPOOL WHE-3933 ЗАМРЗНУВАЧ,https://tehnomarket.com.mk/product/29286502/whirlpool-whe-3933-zamrznuvach,FREEZER,TehnoMarket,FREEZER57,31999.0,31999.0,31999.0,31999.0,31999.0
